item,itemLabel
http://www.wikidata.org/entity/Q915751,Brightlingsea
http://www.wikidata.org/entity/Q917255,Newtown St Boswells
http://www.wikidata.org/entity/Q918787,Cramlington
http://www.wikidata.org/entity/Q920381,Northallerton
http://www.wikidata.org/entity/Q920646,Haywards Heath
http://www.wikidata.org/entity/Q921326,Brixham
http://www.wikidata.org/entity/Q921984,Yarmouth
http://www.wikidata.org/entity/Q922739,Broadstairs
http://www.wikidata.org/entity/Q924360,Stanley
http://www.wikidata.org/entity/Q925424,Christchurch
http://www.wikidata.org/entity/Q925760,Neston
http://www.wikidata.org/entity/Q927181,Clayton-le-Moors
http://www.wikidata.org/entity/Q928614,Bradninch
http://www.wikidata.org/entity/Q929286,Herne Bay
http://www.wikidata.org/entity/Q930204,Wells-next-the-Sea
http://www.wikidata.org/entity/Q932841,Wickford
http://www.wikidata.org/entity/Q933113,Blaydon
http://www.wikidata.org/entity/Q935686,Larne
http://www.wikidata.org/entity/Q935702,Òban
http://www.wikidata.org/entity/Q936183,Tonbridge
http://www.wikidata.org/entity/Q936263,Gosport
http://www.wikidata.org/entity/Q936514,Ripley
http://www.wikidata.org/entity/Q937631,Waterlooville
http://www.wikidata.org/entity/Q938271,Methil
http://www.wikidata.org/entity/Q939049,Prestwick
http://www.wikidata.org/entity/Q939609,Lechlade-on-Thames
http://www.wikidata.org/entity/Q1007083,Dartmouth
http://www.wikidata.org/entity/Q1007088,Helensburgh
http://www.wikidata.org/entity/Q1007093,Exmouth
http://www.wikidata.org/entity/Q1007106,Totnes
http://www.wikidata.org/entity/Q1008765,Clitheroe
http://www.wikidata.org/entity/Q1009242,Didcot
http://www.wikidata.org/entity/Q1009290,Pudsey
http://www.wikidata.org/entity/Q1009298,Swanage
http://www.wikidata.org/entity/Q1009316,Runcorn
http://www.wikidata.org/entity/Q1009324,Richmond
http://www.wikidata.org/entity/Q1009331,Alloa
http://www.wikidata.org/entity/Q1009468,Bungay
http://www.wikidata.org/entity/Q1009861,Kirkconnel
http://www.wikidata.org/entity/Q1009915,Shotts
http://www.wikidata.org/entity/Q1010008,Creetown
http://www.wikidata.org/entity/Q1010019,Cumnock
http://www.wikidata.org/entity/Q1010052,Menstrie
http://www.wikidata.org/entity/Q1010098,Clackmannan
http://www.wikidata.org/entity/Q1010108,Earlston
http://www.wikidata.org/entity/Q1010148,Tayport
http://www.wikidata.org/entity/Q1010156,Kelty
http://www.wikidata.org/entity/Q1010166,East Wemyss
http://www.wikidata.org/entity/Q1010175,Erskine
http://www.wikidata.org/entity/Q1010210,Redruth
http://www.wikidata.org/entity/Q1010212,Fortrose
http://www.wikidata.org/entity/Q1010221,Hayle
http://www.wikidata.org/entity/Q1010263,Cowdenbeath
http://www.wikidata.org/entity/Q1010266,Kinghorn
http://www.wikidata.org/entity/Q1010313,Lennoxtown
http://www.wikidata.org/entity/Q1010316,Innerleithen
http://www.wikidata.org/entity/Q1010328,Kilsyth
http://www.wikidata.org/entity/Q1010334,Rothes
http://www.wikidata.org/entity/Q1010396,Grantown-on-Spey
http://www.wikidata.org/entity/Q1010416,Crail
http://www.wikidata.org/entity/Q1010422,Inverkeithing
http://www.wikidata.org/entity/Q1010527,Longridge
http://www.wikidata.org/entity/Q1010531,Forres
http://www.wikidata.org/entity/Q1010552,Lesmahagow
http://www.wikidata.org/entity/Q1010557,Mallaig
http://www.wikidata.org/entity/Q1010998,Portree
http://www.wikidata.org/entity/Q1011062,Maldon
http://www.wikidata.org/entity/Q1011095,New Cumnock
http://www.wikidata.org/entity/Q1011096,Deal
http://www.wikidata.org/entity/Q1011156,Loanhead
http://www.wikidata.org/entity/Q1011221,Kincardine
http://www.wikidata.org/entity/Q1011336,Tranent
http://www.wikidata.org/entity/Q1011387,Kirkcudbright
http://www.wikidata.org/entity/Q1011389,Carluke
http://www.wikidata.org/entity/Q1011416,Dingwall
http://www.wikidata.org/entity/Q1011428,Penicuik
http://www.wikidata.org/entity/Q1011507,Peebles
http://www.wikidata.org/entity/Q1011521,Burntisland
http://www.wikidata.org/entity/Q1011600,Ellesmere Port
http://www.wikidata.org/entity/Q1011603,Kirriemuir
http://www.wikidata.org/entity/Q1011665,Pitlochry
http://www.wikidata.org/entity/Q1011670,Dalbeattie
http://www.wikidata.org/entity/Q1011677,Invergordon
http://www.wikidata.org/entity/Q1011681,Coupar Angus
http://www.wikidata.org/entity/Q1011691,Greenlaw
http://www.wikidata.org/entity/Q1011787,Girvan
http://www.wikidata.org/entity/Q1011948,Stewarton
http://www.wikidata.org/entity/Q1011960,Leuchars
http://www.wikidata.org/entity/Q1011963,St Monans
http://www.wikidata.org/entity/Q1012013,Lossiemouth
http://www.wikidata.org/entity/Q1012019,Larkhall
http://www.wikidata.org/entity/Q1012025,Alcester
http://www.wikidata.org/entity/Q1012028,Dufftown
http://www.wikidata.org/entity/Q1012031,Wisbech
http://www.wikidata.org/entity/Q1012047,Cupar
http://www.wikidata.org/entity/Q1012054,North Berwick
http://www.wikidata.org/entity/Q1012069,Falkland
http://www.wikidata.org/entity/Q1012300,Castle Douglas
http://www.wikidata.org/entity/Q1012304,Ballingry
http://www.wikidata.org/entity/Q1012390,Cromarty
http://www.wikidata.org/entity/Q1012395,Carnoustie
http://www.wikidata.org/entity/Q1012401,Jedburgh
http://www.wikidata.org/entity/Q1012481,Whitehaven
http://www.wikidata.org/entity/Q1012490,Campbeltown
http://www.wikidata.org/entity/Q1012502,Wick
http://www.wikidata.org/entity/Q1012507,Fleetwood
http://www.wikidata.org/entity/Q1012535,Helston
http://www.wikidata.org/entity/Q1013257,Cockenzie and Port Seton
http://www.wikidata.org/entity/Q1013398,Coggeshall
http://www.wikidata.org/entity/Q1013536,Rigside
http://www.wikidata.org/entity/Q1013550,Strathaven
http://www.wikidata.org/entity/Q1013574,Immingham
http://www.wikidata.org/entity/Q1013606,Burghead
http://www.wikidata.org/entity/Q1013608,Hadleigh
http://www.wikidata.org/entity/Q1013620,Beith
http://www.wikidata.org/entity/Q1013633,Ruthin
http://www.wikidata.org/entity/Q1013827,Kilwinning
http://www.wikidata.org/entity/Q1013970,Heywood
http://www.wikidata.org/entity/Q1014066,Callander
http://www.wikidata.org/entity/Q1014104,Langholm
http://www.wikidata.org/entity/Q1014515,Bonnybridge
http://www.wikidata.org/entity/Q1014524,Doune
http://www.wikidata.org/entity/Q1014545,Cardenden
http://www.wikidata.org/entity/Q1014934,Burgess Hill
http://www.wikidata.org/entity/Q1015967,Bilston
http://www.wikidata.org/entity/Q1016169,Largs
http://www.wikidata.org/entity/Q1016707,Blackburn
http://www.wikidata.org/entity/Q1016738,Turriff
http://www.wikidata.org/entity/Q1016743,Kilbirnie
http://www.wikidata.org/entity/Q1016753,Darvel
http://www.wikidata.org/entity/Q1016877,Buckhaven
http://www.wikidata.org/entity/Q1016878,Mildenhall
http://www.wikidata.org/entity/Q1016904,Kingussie
http://www.wikidata.org/entity/Q1016911,Linlithgow
http://www.wikidata.org/entity/Q1016920,Dornoch
http://www.wikidata.org/entity/Q1016925,Galashiels
http://www.wikidata.org/entity/Q1016931,Huntly
http://www.wikidata.org/entity/Q1016935,Giffnock
http://www.wikidata.org/entity/Q1016944,Peterhead
http://www.wikidata.org/entity/Q1016971,Bridge of Earn
http://www.wikidata.org/entity/Q1016985,Newton Stewart
http://www.wikidata.org/entity/Q1016999,Kemnay
http://www.wikidata.org/entity/Q1017052,Hailsham
http://www.wikidata.org/entity/Q1017153,Rosehearty
http://www.wikidata.org/entity/Q1017159,Lochgilphead
http://www.wikidata.org/entity/Q1017196,Wigtown
http://www.wikidata.org/entity/Q1017204,Lauder
http://www.wikidata.org/entity/Q1017537,Inverurie
http://www.wikidata.org/entity/Q1017943,Fareham
http://www.wikidata.org/entity/Q1018121,Ivybridge
http://www.wikidata.org/entity/Q1018133,Lymington
http://www.wikidata.org/entity/Q1018157,Portishead
http://www.wikidata.org/entity/Q1018225,St Neots
http://www.wikidata.org/entity/Q1018418,Reigate
http://www.wikidata.org/entity/Q1018423,Melton Mowbray
http://www.wikidata.org/entity/Q1018429,Ilfracombe
http://www.wikidata.org/entity/Q1018448,Washington
http://www.wikidata.org/entity/Q1018490,Uckfield
http://www.wikidata.org/entity/Q1018505,Cambuslang
http://www.wikidata.org/entity/Q1018540,Leith
http://www.wikidata.org/entity/Q1018543,Newton Mearns
http://www.wikidata.org/entity/Q1018565,Smethwick
http://www.wikidata.org/entity/Q1018668,Wilton
http://www.wikidata.org/entity/Q1018723,Coatbridge
http://www.wikidata.org/entity/Q1018730,Fishguard
http://www.wikidata.org/entity/Q1018756,Saltcoats
http://www.wikidata.org/entity/Q1018874,Coldstream
http://www.wikidata.org/entity/Q1020217,Minehead
http://www.wikidata.org/entity/Q1020231,Newport Pagnell
http://www.wikidata.org/entity/Q1020236,Portlethen
http://www.wikidata.org/entity/Q1020251,Dunoon
http://www.wikidata.org/entity/Q1020260,Eyemouth
http://www.wikidata.org/entity/Q1020265,Mauchline
http://www.wikidata.org/entity/Q1020354,Carrickfergus
http://www.wikidata.org/entity/Q1020362,Hinckley
http://www.wikidata.org/entity/Q1020364,Swanley
http://www.wikidata.org/entity/Q1020800,Rye
http://www.wikidata.org/entity/Q1020951,Ilkley
http://www.wikidata.org/entity/Q1020958,Ormskirk
http://www.wikidata.org/entity/Q1021164,Pontypool
http://www.wikidata.org/entity/Q1021167,Troon
http://www.wikidata.org/entity/Q1021170,Tillicoultry
http://www.wikidata.org/entity/Q1021179,Morley
http://www.wikidata.org/entity/Q1021319,Sudbury
http://www.wikidata.org/entity/Q1021350,Woodbridge
http://www.wikidata.org/entity/Q1022447,Cleckheaton
http://www.wikidata.org/entity/Q1022733,Sale
http://www.wikidata.org/entity/Q1022741,Widnes
http://www.wikidata.org/entity/Q1023948,Hebden Bridge
http://www.wikidata.org/entity/Q1024045,Thornton
http://www.wikidata.org/entity/Q1024885,Llandrindod Wells
http://www.wikidata.org/entity/Q1024896,Looe
http://www.wikidata.org/entity/Q1024900,Pontypridd
http://www.wikidata.org/entity/Q1024911,Welshpool
http://www.wikidata.org/entity/Q1024917,Downpatrick
http://www.wikidata.org/entity/Q1024935,Q1024935
http://www.wikidata.org/entity/Q1025076,Keswick
http://www.wikidata.org/entity/Q1025095,Yate
http://www.wikidata.org/entity/Q1025503,Withernsea
http://www.wikidata.org/entity/Q1025593,East Ham
http://www.wikidata.org/entity/Q1025602,Dungannon
http://www.wikidata.org/entity/Q1025604,Maghera
http://www.wikidata.org/entity/Q1025788,Penryn
http://www.wikidata.org/entity/Q1025790,Fowey
http://www.wikidata.org/entity/Q1025821,Pwllheli
http://www.wikidata.org/entity/Q1026304,Thatcham
http://www.wikidata.org/entity/Q1026561,Camelford
http://www.wikidata.org/entity/Q1026640,Wincanton
http://www.wikidata.org/entity/Q1026648,Stow-on-the-Wold
http://www.wikidata.org/entity/Q1026673,Ventnor
http://www.wikidata.org/entity/Q1026685,Wellington
http://www.wikidata.org/entity/Q1026699,Devizes
http://www.wikidata.org/entity/Q1026799,Ellon
http://www.wikidata.org/entity/Q1026871,Winchelsea
http://www.wikidata.org/entity/Q1027127,Shoreditch
http://www.wikidata.org/entity/Q1027131,Normanton
http://www.wikidata.org/entity/Q1027134,Newport
http://www.wikidata.org/entity/Q1027659,Strabane
http://www.wikidata.org/entity/Q1027679,Portrush
http://www.wikidata.org/entity/Q1028175,Cambourne
http://www.wikidata.org/entity/Q1033978,Canvey Island
http://www.wikidata.org/entity/Q1062506,Deganwy
http://www.wikidata.org/entity/Q1063300,Charlbury
http://www.wikidata.org/entity/Q1065474,Chipping Norton
http://www.wikidata.org/entity/Q1070428,Chertsey
http://www.wikidata.org/entity/Q1072019,Port Talbot
http://www.wikidata.org/entity/Q939838,Sevenoaks
http://www.wikidata.org/entity/Q941861,St Just
http://www.wikidata.org/entity/Q942084,Harrington
http://www.wikidata.org/entity/Q942474,Nailsea
http://www.wikidata.org/entity/Q943351,Glenrothes
http://www.wikidata.org/entity/Q943517,Newquay
http://www.wikidata.org/entity/Q943931,Padstow
http://www.wikidata.org/entity/Q944734,Chigwell
http://www.wikidata.org/entity/Q946533,Plumstead
http://www.wikidata.org/entity/Q947197,Rothwell
http://www.wikidata.org/entity/Q947442,Edenbridge
http://www.wikidata.org/entity/Q948813,Great Bookham
http://www.wikidata.org/entity/Q950671,Porthmadog
http://www.wikidata.org/entity/Q952490,Guisborough
http://www.wikidata.org/entity/Q953645,South Elmsall
http://www.wikidata.org/entity/Q953957,Wantage
http://www.wikidata.org/entity/Q955589,Coalville
http://www.wikidata.org/entity/Q955868,Sandiacre
http://www.wikidata.org/entity/Q962767,Chesham
http://www.wikidata.org/entity/Q963723,Ewell
http://www.wikidata.org/entity/Q964785,Whitstable
http://www.wikidata.org/entity/Q967166,Hythe
http://www.wikidata.org/entity/Q968631,Corringham
http://www.wikidata.org/entity/Q968937,Radcliffe
http://www.wikidata.org/entity/Q968959,Waltham Cross
http://www.wikidata.org/entity/Q971223,Buxton
http://www.wikidata.org/entity/Q971550,West Thurrock
http://www.wikidata.org/entity/Q971957,Tullibody
http://www.wikidata.org/entity/Q977991,Skegness
http://www.wikidata.org/entity/Q979357,Ulverston
http://www.wikidata.org/entity/Q980084,Nairn
http://www.wikidata.org/entity/Q984308,Hebburn
http://www.wikidata.org/entity/Q984613,Kettering
http://www.wikidata.org/entity/Q984974,Bude
http://www.wikidata.org/entity/Q985279,Morecambe
http://www.wikidata.org/entity/Q985587,Lee-on-the-Solent
http://www.wikidata.org/entity/Q985594,Newport
http://www.wikidata.org/entity/Q985833,Clacton-on-Sea
http://www.wikidata.org/entity/Q986007,Lowestoft
http://www.wikidata.org/entity/Q987775,Laurencekirk
http://www.wikidata.org/entity/Q988100,Wallingford
http://www.wikidata.org/entity/Q988970,Ellesmere
http://www.wikidata.org/entity/Q989418,Stockton-on-Tees
http://www.wikidata.org/entity/Q989616,Hove
http://www.wikidata.org/entity/Q990109,Enniskillen
http://www.wikidata.org/entity/Q990112,Littlehampton
http://www.wikidata.org/entity/Q990125,Llanelli
http://www.wikidata.org/entity/Q990153,Cwmbran
http://www.wikidata.org/entity/Q990166,Witney
http://www.wikidata.org/entity/Q990168,Keighley
http://www.wikidata.org/entity/Q990253,Henley-on-Thames
http://www.wikidata.org/entity/Q990616,Harwich
http://www.wikidata.org/entity/Q990775,Epping
http://www.wikidata.org/entity/Q990921,Brough
http://www.wikidata.org/entity/Q990947,Broughton in Furness
http://www.wikidata.org/entity/Q991055,Milford Haven
http://www.wikidata.org/entity/Q991350,Broxburn
http://www.wikidata.org/entity/Q991532,Grays
http://www.wikidata.org/entity/Q992665,Cannock
http://www.wikidata.org/entity/Q993164,Epsom
http://www.wikidata.org/entity/Q994575,Kendal
http://www.wikidata.org/entity/Q994925,Corby
http://www.wikidata.org/entity/Q995488,Sandhurst
http://www.wikidata.org/entity/Q995647,Sidmouth
http://www.wikidata.org/entity/Q996492,Q996492
http://www.wikidata.org/entity/Q996502,Clydebank
http://www.wikidata.org/entity/Q996509,Forfar
http://www.wikidata.org/entity/Q996600,Sanquhar
http://www.wikidata.org/entity/Q996616,Cumbernauld
http://www.wikidata.org/entity/Q996643,Gatehouse of Fleet
http://www.wikidata.org/entity/Q999649,Buckfastleigh
http://www.wikidata.org/entity/Q999708,Buckie
http://www.wikidata.org/entity/Q1000115,Faversham
http://www.wikidata.org/entity/Q1000597,Burton upon Trent
http://www.wikidata.org/entity/Q1000656,Felixstowe
http://www.wikidata.org/entity/Q1000662,Stamford
http://www.wikidata.org/entity/Q1000679,Wokingham
http://www.wikidata.org/entity/Q1000717,Tewkesbury
http://www.wikidata.org/entity/Q1000740,Goole
http://www.wikidata.org/entity/Q1001536,Budleigh Salterton
http://www.wikidata.org/entity/Q1001935,Stranraer
http://www.wikidata.org/entity/Q1002124,Lanark
http://www.wikidata.org/entity/Q1002133,Dunbar
http://www.wikidata.org/entity/Q1002177,Stonehaven
http://www.wikidata.org/entity/Q1002453,Westhill
http://www.wikidata.org/entity/Q1002793,Llangollen
http://www.wikidata.org/entity/Q1003196,Sheerness
http://www.wikidata.org/entity/Q1003559,Prestwich
http://www.wikidata.org/entity/Q1004085,Craigavon
http://www.wikidata.org/entity/Q1004173,Great Malvern
http://www.wikidata.org/entity/Q1382713,Newmarket
http://www.wikidata.org/entity/Q1389537,Larbert
http://www.wikidata.org/entity/Q1397011,Farnworth
http://www.wikidata.org/entity/Q1398653,Stalybridge
http://www.wikidata.org/entity/Q1406936,Ferndown
http://www.wikidata.org/entity/Q1421532,Shipley
http://www.wikidata.org/entity/Q1424548,Frimley
http://www.wikidata.org/entity/Q1428848,Flint
http://www.wikidata.org/entity/Q1433341,Southwell
http://www.wikidata.org/entity/Q1438673,Milngavie
http://www.wikidata.org/entity/Q1446963,Clarkston
http://www.wikidata.org/entity/Q1464942,Frinton-on-Sea
http://www.wikidata.org/entity/Q1470791,Knutsford
http://www.wikidata.org/entity/Q1477061,Hoddesdon
http://www.wikidata.org/entity/Q1477163,Grange-over-Sands
http://www.wikidata.org/entity/Q1494566,Garstang
http://www.wikidata.org/entity/Q1501141,Reepham
http://www.wikidata.org/entity/Q1527491,Swaffham
http://www.wikidata.org/entity/Q1529978,Tredegar
http://www.wikidata.org/entity/Q1533868,Godmanchester
http://www.wikidata.org/entity/Q1537181,Tonypandy
http://www.wikidata.org/entity/Q1538358,Workington
http://www.wikidata.org/entity/Q1545679,Shepperton
http://www.wikidata.org/entity/Q1554129,Louth
http://www.wikidata.org/entity/Q1570884,Halesworth
http://www.wikidata.org/entity/Q1573543,Kirkby Lonsdale
http://www.wikidata.org/entity/Q1575653,Hanley
http://www.wikidata.org/entity/Q1609815,Longton
http://www.wikidata.org/entity/Q1610489,Telscombe
http://www.wikidata.org/entity/Q1612071,Hadfield
http://www.wikidata.org/entity/Q1612100,North Hykeham
http://www.wikidata.org/entity/Q1612134,Earl Shilton
http://www.wikidata.org/entity/Q1612150,Burgh Le Marsh
http://www.wikidata.org/entity/Q1612220,Wirksworth
http://www.wikidata.org/entity/Q1612226,Broughton
http://www.wikidata.org/entity/Q1612253,Holbeach
http://www.wikidata.org/entity/Q1612862,Eckington
http://www.wikidata.org/entity/Q1613300,Loddon
http://www.wikidata.org/entity/Q1613430,Bordon
http://www.wikidata.org/entity/Q1613455,Tow Law
http://www.wikidata.org/entity/Q1613466,Wolsingham
http://www.wikidata.org/entity/Q1614399,Birtley
http://www.wikidata.org/entity/Q1615791,Whitefield
http://www.wikidata.org/entity/Q1615879,Blackrod
http://www.wikidata.org/entity/Q1615894,Cheadle
http://www.wikidata.org/entity/Q1615943,Partington
http://www.wikidata.org/entity/Q1615957,Golborne
http://www.wikidata.org/entity/Q1615982,Milnrow
http://www.wikidata.org/entity/Q1616042,Hessle
http://www.wikidata.org/entity/Q1616876,Tyldesley
http://www.wikidata.org/entity/Q1616997,Edlington
http://www.wikidata.org/entity/Q1617039,Heysham
http://www.wikidata.org/entity/Q1617126,Pateley Bridge
http://www.wikidata.org/entity/Q1617245,Swinton
http://www.wikidata.org/entity/Q1622949,Accrington
http://www.wikidata.org/entity/Q1625366,Holywood
http://www.wikidata.org/entity/Q1626044,Sittingbourne
http://www.wikidata.org/entity/Q1626288,Long Eaton
http://www.wikidata.org/entity/Q1626529,Stratton
http://www.wikidata.org/entity/Q1628403,Horncastle
http://www.wikidata.org/entity/Q1630298,Horwich
http://www.wikidata.org/entity/Q1631680,Market Weighton
http://www.wikidata.org/entity/Q1633759,Hucknall
http://www.wikidata.org/entity/Q1637841,Hungerford
http://www.wikidata.org/entity/Q1639484,Huyton
http://www.wikidata.org/entity/Q1639689,Lydd
http://www.wikidata.org/entity/Q1640242,Seaford
http://www.wikidata.org/entity/Q1656021,Hornchurch
http://www.wikidata.org/entity/Q1656032,Forest Gate
http://www.wikidata.org/entity/Q1684337,Tipton
http://www.wikidata.org/entity/Q1700135,Midhurst
http://www.wikidata.org/entity/Q1702713,Lurgan
http://www.wikidata.org/entity/Q1743513,Kirkham
http://www.wikidata.org/entity/Q1748301,Earlestown
http://www.wikidata.org/entity/Q1750378,Sandy
http://www.wikidata.org/entity/Q1754096,Weybridge
http://www.wikidata.org/entity/Q1755020,Tynemouth
http://www.wikidata.org/entity/Q1757473,Lytham St Annes
http://www.wikidata.org/entity/Q1757774,Wivenhoe
http://www.wikidata.org/entity/Q1762242,Pembroke
http://www.wikidata.org/entity/Q1765460,Aberaeron
http://www.wikidata.org/entity/Q1770495,Goodwick
http://www.wikidata.org/entity/Q1773759,Bothwell
http://www.wikidata.org/entity/Q1774403,Camborne
http://www.wikidata.org/entity/Q1774629,Irvine
http://www.wikidata.org/entity/Q1774850,Ystrad Mynach
http://www.wikidata.org/entity/Q1777543,Knottingley
http://www.wikidata.org/entity/Q1779508,Settle
http://www.wikidata.org/entity/Q1786145,Port Glasgow
http://www.wikidata.org/entity/Q1787230,Wymondham
http://www.wikidata.org/entity/Q1788889,Ossett
http://www.wikidata.org/entity/Q1788927,Whithorn
http://www.wikidata.org/entity/Q1792879,Canning Town
http://www.wikidata.org/entity/Q1806246,Sprowston
http://www.wikidata.org/entity/Q1807193,Q1807193
http://www.wikidata.org/entity/Q1807596,Aldridge
http://www.wikidata.org/entity/Q1808441,Strood
http://www.wikidata.org/entity/Q1810766,Leatherhead
http://www.wikidata.org/entity/Q1812807,Westgate-on-Sea
http://www.wikidata.org/entity/Q1813948,Q1813948
http://www.wikidata.org/entity/Q2048526,Southborough
http://www.wikidata.org/entity/Q2049578,Barnoldswick
http://www.wikidata.org/entity/Q2054729,Norton-on-Derwent
http://www.wikidata.org/entity/Q2057625,Q2057625
http://www.wikidata.org/entity/Q2057705,Ross-on-Wye
http://www.wikidata.org/entity/Q2058702,Brigg
http://www.wikidata.org/entity/Q2061067,Ilkeston
http://www.wikidata.org/entity/Q2065416,St Pancras
http://www.wikidata.org/entity/Q2069940,Chipping Ongar
http://www.wikidata.org/entity/Q2073801,Helmsley
http://www.wikidata.org/entity/Q2077402,Aldeburgh
http://www.wikidata.org/entity/Q2078535,Chorley
http://www.wikidata.org/entity/Q2079502,Peterlee
http://www.wikidata.org/entity/Q2079944,West Bridgford
http://www.wikidata.org/entity/Q2080165,Hyde
http://www.wikidata.org/entity/Q2080364,Consett
http://www.wikidata.org/entity/Q2080375,Belper
http://www.wikidata.org/entity/Q2080822,Clun
http://www.wikidata.org/entity/Q2085995,St Clears
http://www.wikidata.org/entity/Q2086137,Uttoxeter
http://www.wikidata.org/entity/Q2087380,Northfleet
http://www.wikidata.org/entity/Q2089032,Windlesham
http://www.wikidata.org/entity/Q2090114,Prudhoe
http://www.wikidata.org/entity/Q2090609,Northwood
http://www.wikidata.org/entity/Q2092325,Pickering
http://www.wikidata.org/entity/Q2095799,Leyburn
http://www.wikidata.org/entity/Q2096359,Wombwell
http://www.wikidata.org/entity/Q2097392,Newbiggin-by-the-Sea
http://www.wikidata.org/entity/Q2097530,Sowerby Bridge
http://www.wikidata.org/entity/Q2117331,Rayleigh
http://www.wikidata.org/entity/Q2118905,Purley
http://www.wikidata.org/entity/Q2119187,Sutton in Ashfield
http://www.wikidata.org/entity/Q2121249,Stainforth
http://www.wikidata.org/entity/Q2121265,Thorpe St Andrew
http://www.wikidata.org/entity/Q2123194,Thornton Heath
http://www.wikidata.org/entity/Q2123282,Eccleshall
http://www.wikidata.org/entity/Q2125254,Featherstone
http://www.wikidata.org/entity/Q2130001,Heybridge
http://www.wikidata.org/entity/Q2130058,Bolsover
http://www.wikidata.org/entity/Q2132464,Hednesford
http://www.wikidata.org/entity/Q2148571,Soham
http://www.wikidata.org/entity/Q2151221,Linslade
http://www.wikidata.org/entity/Q2152461,Paddock Wood
http://www.wikidata.org/entity/Q2160826,Cranbrook
http://www.wikidata.org/entity/Q2161108,Bramhall
http://www.wikidata.org/entity/Q2162284,Rothwell
http://www.wikidata.org/entity/Q2174929,Shefford
http://www.wikidata.org/entity/Q2177468,Fordwich
http://www.wikidata.org/entity/Q2183255,Queensferry
http://www.wikidata.org/entity/Q2183778,Oakengates
http://www.wikidata.org/entity/Q2186876,Dovercourt
http://www.wikidata.org/entity/Q2187271,Sedgley
http://www.wikidata.org/entity/Q2189348,Oxted
http://www.wikidata.org/entity/Q2190607,Ashbourne
http://www.wikidata.org/entity/Q2192709,Newtownards
http://www.wikidata.org/entity/Q2192879,Raunds
http://www.wikidata.org/entity/Q2193132,Earby
http://www.wikidata.org/entity/Q2193617,Llandysul
http://www.wikidata.org/entity/Q2194010,Sunbury-on-Thames
http://www.wikidata.org/entity/Q2194250,Penkridge
http://www.wikidata.org/entity/Q2195003,Market Warsop
http://www.wikidata.org/entity/Q2195304,Manningtree
http://www.wikidata.org/entity/Q2199102,Chadderton
http://www.wikidata.org/entity/Q2199672,Fazeley
http://www.wikidata.org/entity/Q2201943,Rawtenstall
http://www.wikidata.org/entity/Q2204179,Llandeilo
http://www.wikidata.org/entity/Q2214089,Llanwrtyd Wells
http://www.wikidata.org/entity/Q2219517,Spennymoor
http://www.wikidata.org/entity/Q2223229,Bourne
http://www.wikidata.org/entity/Q2223506,Q2223506
http://www.wikidata.org/entity/Q2224167,Biggleswade
http://www.wikidata.org/entity/Q2224481,Warrenpoint
http://www.wikidata.org/entity/Q2225538,Hawes
http://www.wikidata.org/entity/Q2227457,Wigton
http://www.wikidata.org/entity/Q2233618,Llanrwst
http://www.wikidata.org/entity/Q2236621,Pitsea
http://www.wikidata.org/entity/Q2239914,Portstewart
http://www.wikidata.org/entity/Q2240072,Johnstone
http://www.wikidata.org/entity/Q2243637,Maesteg
http://www.wikidata.org/entity/Q2244488,Haxby
http://www.wikidata.org/entity/Q2245757,Coxhoe
http://www.wikidata.org/entity/Q2247131,Bollington
http://www.wikidata.org/entity/Q2247524,Patchway
http://www.wikidata.org/entity/Q2249195,Irlam
http://www.wikidata.org/entity/Q2249694,Bedlington
http://www.wikidata.org/entity/Q2253279,Burry Port
http://www.wikidata.org/entity/Q2253752,Rainford
http://www.wikidata.org/entity/Q2254730,Knighton
http://www.wikidata.org/entity/Q2258479,Heathfield
http://www.wikidata.org/entity/Q2260198,Wednesfield
http://www.wikidata.org/entity/Q2265847,Elland
http://www.wikidata.org/entity/Q2265992,Bradley Stoke
http://www.wikidata.org/entity/Q2272537,Abertillery
http://www.wikidata.org/entity/Q2272941,Tywyn
http://www.wikidata.org/entity/Q2273077,Newcastle Emlyn
http://www.wikidata.org/entity/Q2274623,Tenbury Wells
http://www.wikidata.org/entity/Q2277559,Bromyard
http://www.wikidata.org/entity/Q2279685,Stanmore
http://www.wikidata.org/entity/Q2280322,Banstead
http://www.wikidata.org/entity/Q2280939,Horley
http://www.wikidata.org/entity/Q1075299,Dagenham
http://www.wikidata.org/entity/Q1077003,Nantwich
http://www.wikidata.org/entity/Q1108185,Coleraine
http://www.wikidata.org/entity/Q1108196,Coleshill
http://www.wikidata.org/entity/Q1109566,Biddulph
http://www.wikidata.org/entity/Q1113106,Colyton
http://www.wikidata.org/entity/Q1113295,Winslow
http://www.wikidata.org/entity/Q1125738,Congleton
http://www.wikidata.org/entity/Q1129639,Cookstown
http://www.wikidata.org/entity/Q1139440,Crediton
http://www.wikidata.org/entity/Q1139893,Criccieth
http://www.wikidata.org/entity/Q1140962,Crook
http://www.wikidata.org/entity/Q1141046,Crosby
http://www.wikidata.org/entity/Q1143278,Twickenham
http://www.wikidata.org/entity/Q1158089,Dalton-in-Furness
http://www.wikidata.org/entity/Q1166842,Darwen
http://www.wikidata.org/entity/Q1185203,Spalding
http://www.wikidata.org/entity/Q1186888,Denbigh
http://www.wikidata.org/entity/Q1190876,Bromsgrove
http://www.wikidata.org/entity/Q1191195,Mold
http://www.wikidata.org/entity/Q1193749,Redcar
